"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country","z"
"680",2004,"bmw","Z4 Roadster","Two Seaters",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,NA,NA,"Germany","Two Seaters"
"681",2004,"cadillac","XLR","Two Seaters",4.6,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA,"USA","Two Seaters"
"682",2004,"mercedes-benz","SL500","Two Seaters",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,50,7,"Germany","Two Seaters"
"683",2004,"mercedes-benz","SL55 AMG","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,50,7,"Germany","Two Seaters"
"684",2004,"mercedes-benz","SL600","Two Seaters",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,17,14,50,7,"Germany","Two Seaters"
"685",2004,"mercedes-benz","SLK230","Two Seaters",2.3,"Automatic 5-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,19,26,22,48,10,"Germany","Two Seaters"
"686",2004,"mercedes-benz","SLK230","Two Seaters",2.3,"Manual 6-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,19,26,21,48,10,"Germany","Two Seaters"
"687",2004,"mercedes-benz","SLK32 AMG","Two Seaters",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,48,10,"Germany","Two Seaters"
"688",2004,"mercedes-benz","SLK320","Two Seaters",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,48,10,"Germany","Two Seaters"
"689",2004,"mercedes-benz","SLK320","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,48,10,"Germany","Two Seaters"
"690",2004,"audi","TT Coupe","Minicompact Cars",1.8,"Automatic (S6)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,27,21,65,14,"Germany","Minicompact Cars"
"691",2004,"audi","TT Coupe quattro","Minicompact Cars",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,65,11,"Germany","Minicompact Cars"
"692",2004,"audi","TT Coupe quattro","Minicompact Cars",3.2,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,24,22,65,11,"Germany","Minicompact Cars"
"693",2004,"bmw","325ci Convertible","Minicompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,74,9,"Germany","Minicompact Cars"
"694",2004,"bmw","325ci Convertible","Minicompact Cars",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,74,9,"Germany","Minicompact Cars"
"695",2004,"bmw","325ci Convertible","Minicompact Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,74,9,"Germany","Minicompact Cars"
"696",2004,"bmw","330ci Convertible","Minicompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,74,9,"Germany","Minicompact Cars"
"697",2004,"bmw","330ci Convertible","Minicompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,74,9,"Germany","Minicompact Cars"
"698",2004,"bmw","330ci Convertible","Minicompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,74,9,"Germany","Minicompact Cars"
"699",2004,"bmw","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,74,9,"Germany","Minicompact Cars"
"700",2004,"bmw","M3 Convertible","Minicompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,74,9,"Germany","Minicompact Cars"
"701",2004,"jaguar","XK8 Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,70,10,"Britain","Minicompact Cars"
"702",2004,"jaguar","XKR Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,70,10,"Britain","Minicompact Cars"
"703",2004,"lexus","SC 430","Minicompact Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,75,9,"Japan","Minicompact Cars"
"704",2004,"acura","RSX","Subcompact Cars",2,"Manual 5-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,30,26,81,16,"Japan","Subcompact Cars"
"705",2004,"acura","RSX","Subcompact Cars",2,"Manual 6-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,21,28,24,81,16,"Japan","Subcompact Cars"
"706",2004,"acura","RSX","Subcompact Cars",2,"Automatic (S5)","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,31,25,81,16,"Japan","Subcompact Cars"
"707",2004,"audi","A4 Cabriolet","Subcompact Cars",1.8,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,28,23,79,10,"Germany","Subcompact Cars"
"708",2004,"audi","A4 Cabriolet","Subcompact Cars",3,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,21,79,10,"Germany","Subcompact Cars"
"709",2004,"audi","A4 Cabriolet quattro","Subcompact Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,79,10,"Germany","Subcompact Cars"
"710",2004,"audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,79,10,"Germany","Subcompact Cars"
"711",2004,"audi","S4 Cabriolet","Subcompact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,79,10,"Germany","Subcompact Cars"
"712",2004,"bmw","325ci","Subcompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
"713",2004,"bmw","325ci","Subcompact Cars",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"Germany","Subcompact Cars"
"714",2004,"bmw","325ci","Subcompact Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,84,9,"Germany","Subcompact Cars"
"715",2004,"bmw","330ci","Subcompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
"716",2004,"bmw","330ci","Subcompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"Germany","Subcompact Cars"
"717",2004,"bmw","330ci","Subcompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
"718",2004,"bmw","645ci","Subcompact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,81,13,"Germany","Subcompact Cars"
"719",2004,"bmw","645ci","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,81,13,"Germany","Subcompact Cars"
"720",2004,"bmw","645ci","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,81,13,"Germany","Subcompact Cars"
"721",2004,"bmw","645ci Convertible","Subcompact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,82,10,"Germany","Subcompact Cars"
"722",2004,"bmw","645ci Convertible","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,82,10,"Germany","Subcompact Cars"
"723",2004,"bmw","645ci Convertible","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,82,10,"Germany","Subcompact Cars"
"724",2004,"bmw","M3","Subcompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,84,9,"Germany","Subcompact Cars"
"725",2004,"bmw","M3","Subcompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,84,9,"Germany","Subcompact Cars"
"726",2004,"jaguar","XK8","Subcompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,75,11,"Britain","Subcompact Cars"
"727",2004,"jaguar","XKR","Subcompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,75,11,"Britain","Subcompact Cars"
"728",2004,"mercedes-benz","CLK320","Subcompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,82,10,"Germany","Subcompact Cars"
"729",2004,"mercedes-benz","CLK320 (Cabriolet)","Subcompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,76,9,"Germany","Subcompact Cars"
"730",2004,"mercedes-benz","CLK500","Subcompact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,82,10,"Germany","Subcompact Cars"
"731",2004,"mercedes-benz","CLK500 (Cabriolet)","Subcompact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,76,9,"Germany","Subcompact Cars"
"732",2004,"mercedes-benz","CLK55 AMG","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,82,10,"Germany","Subcompact Cars"
"733",2004,"mercedes-benz","CLK55 AMG (Cabriolet)","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,76,9,"Germany","Subcompact Cars"
"734",2004,"acura","TSX","Compact Cars",2.4,"Manual 6-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,27,22,91,13,"Japan","Compact Cars"
"735",2004,"acura","TSX","Compact Cars",2.4,"Automatic (S5)","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,29,23,91,13,"Japan","Compact Cars"
"736",2004,"audi","A4","Compact Cars",1.8,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,27,23,90,13,"Germany","Compact Cars"
"737",2004,"audi","A4","Compact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,29,23,90,13,"Germany","Compact Cars"
"738",2004,"audi","A4","Compact Cars",3,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,90,13,"Germany","Compact Cars"
"739",2004,"audi","A4 quattro","Compact Cars",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,90,13,"Germany","Compact Cars"
"740",2004,"audi","A4 quattro","Compact Cars",1.8,"Automatic (S5)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,90,13,"Germany","Compact Cars"
"741",2004,"audi","A4 quattro","Compact Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,90,13,"Germany","Compact Cars"
"742",2004,"audi","A4 quattro","Compact Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,90,13,"Germany","Compact Cars"
"743",2004,"audi","S4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,90,13,"Germany","Compact Cars"
"744",2004,"audi","S4","Compact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,90,13,"Germany","Compact Cars"
"745",2004,"bmw","325i","Compact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"Germany","Compact Cars"
"746",2004,"bmw","325i","Compact Cars",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"Germany","Compact Cars"
"747",2004,"bmw","325i","Compact Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,91,11,"Germany","Compact Cars"
"748",2004,"bmw","325xi","Compact Cars",2.5,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"Germany","Compact Cars"
"749",2004,"bmw","325xi","Compact Cars",2.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,91,11,"Germany","Compact Cars"
"750",2004,"bmw","330i","Compact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"Germany","Compact Cars"
"751",2004,"bmw","330i","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"Germany","Compact Cars"
"752",2004,"bmw","330i","Compact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"Germany","Compact Cars"
"753",2004,"bmw","330xi","Compact Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"Germany","Compact Cars"
"754",2004,"bmw","330xi","Compact Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,91,11,"Germany","Compact Cars"
"755",2004,"infiniti","G35","Compact Cars",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,92.5,11.5,"Japan","Compact Cars"
"756",2004,"infiniti","G35","Compact Cars",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,92.5,11.5,"Japan","Compact Cars"
"757",2004,"infiniti","G35","Compact Cars",3.5,"Automatic (S5)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,19,92.5,11.5,"Japan","Compact Cars"
"758",2004,"infiniti","G35","Compact Cars",3.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,92.5,11.5,"Japan","Compact Cars"
"759",2004,"infiniti","G35","Compact Cars",3.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,92.5,11.5,"Japan","Compact Cars"
"760",2004,"infiniti","M45","Compact Cars",4.5,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,91,13,"Japan","Compact Cars"
"761",2004,"jaguar","X-Type","Compact Cars",2.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,90,16,"Britain","Compact Cars"
"762",2004,"jaguar","X-Type","Compact Cars",3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,90,16,"Britain","Compact Cars"
"763",2004,"lexus","IS 300","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,89,13.5,"Japan","Compact Cars"
"764",2004,"lexus","IS 300","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,89,13.5,"Japan","Compact Cars"
"765",2004,"mercedes-benz","C240","Compact Cars",2.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,89,12,"Germany","Compact Cars"
"766",2004,"mercedes-benz","C320 4matic Sedan","Compact Cars",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,89,12,"Germany","Compact Cars"
"767",2004,"mercedes-benz","C230 Kompressor","Compact Cars",1.8,"Automatic 5-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,28,23,89,12,"Germany","Compact Cars"
"768",2004,"mercedes-benz","C230 Kompressor","Compact Cars",1.8,"Manual 6-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,27,23,89,12,"Germany","Compact Cars"
"769",2004,"mercedes-benz","C230 Kompressor Sports Coupe","Compact Cars",1.8,"Automatic 5-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,28,23,85,16,"Germany","Compact Cars"
"770",2004,"mercedes-benz","C230 Kompressor Sports Coupe","Compact Cars",1.8,"Manual 6-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,27,23,85,16,"Germany","Compact Cars"
"771",2004,"mercedes-benz","C240","Compact Cars",2.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,22,19,89,12,"Germany","Compact Cars"
"772",2004,"mercedes-benz","C240 4matic","Compact Cars",2.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,89,12,"Germany","Compact Cars"
"773",2004,"mercedes-benz","C32 AMG","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,19,16,89,12,"Germany","Compact Cars"
"774",2004,"mercedes-benz","C320","Compact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,89,12,"Germany","Compact Cars"
"775",2004,"mercedes-benz","C320 Sports Coupe","Compact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,85,16,"Germany","Compact Cars"
"776",2004,"mercedes-benz","CL500","Compact Cars",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,88,12,"Germany","Compact Cars"
"777",2004,"mercedes-benz","CL55 AMG","Compact Cars",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,88,12,"Germany","Compact Cars"
"778",2004,"mercedes-benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,17,14,88,12,"Germany","Compact Cars"
"779",2004,"acura","3.5RL","Midsize Cars",3.5,"Automatic 4-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,96,15,"Japan","Midsize Cars"
"780",2004,"acura","TL","Midsize Cars",3.2,"Manual 6-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,98,12,"Japan","Midsize Cars"
"781",2004,"acura","TL","Midsize Cars",3.2,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,98,12,"Japan","Midsize Cars"
"782",2004,"audi","A6","Midsize Cars",3,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,21,98,15,"Germany","Midsize Cars"
"783",2004,"audi","A6 quattro","Midsize Cars",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,23,19,98,15,"Germany","Midsize Cars"
"784",2004,"audi","A6 quattro","Midsize Cars",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,23,19,98,15,"Germany","Midsize Cars"
"785",2004,"audi","A6 quattro","Midsize Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,98,15,"Germany","Midsize Cars"
"786",2004,"audi","A6 quattro","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,98,15,"Germany","Midsize Cars"
"787",2004,"bmw","525i","Midsize Cars",2.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,99,14,"Germany","Midsize Cars"
"788",2004,"bmw","525i","Midsize Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,99,14,"Germany","Midsize Cars"
"789",2004,"bmw","530i","Midsize Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,99,14,"Germany","Midsize Cars"
"790",2004,"bmw","530i","Midsize Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,99,14,"Germany","Midsize Cars"
"791",2004,"bmw","530i","Midsize Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,99,14,"Germany","Midsize Cars"
"792",2004,"bmw","545i","Midsize Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,99,14,"Germany","Midsize Cars"
"793",2004,"bmw","545i","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,99,14,"Germany","Midsize Cars"
"794",2004,"bmw","545i","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,99,14,"Germany","Midsize Cars"
"795",2004,"cadillac","CTS","Midsize Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,99,13,"USA","Midsize Cars"
"796",2004,"cadillac","CTS","Midsize Cars",3.2,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,99,13,"USA","Midsize Cars"
"797",2004,"cadillac","CTS","Midsize Cars",3.6,"Automatic 5-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13,"USA","Midsize Cars"
"798",2004,"cadillac","CTS-V","Midsize Cars",5.7,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,23,17,99,13,"USA","Midsize Cars"
"799",2004,"cadillac","Seville","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,104,15,"USA","Midsize Cars"
"800",2004,"cadillac","Seville","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,104,15,"USA","Midsize Cars"
"801",2004,"infiniti","I35","Midsize Cars",3.5,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,100,15,"Japan","Midsize Cars"
"802",2004,"infiniti","Q45","Midsize Cars",4.5,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,102,14,"Japan","Midsize Cars"
"803",2004,"jaguar","S-Type 3.0 Litre","Midsize Cars",3,"Automatic 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,98,12,"Britain","Midsize Cars"
"804",2004,"jaguar","S-Type 3.0 Litre","Midsize Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,98,12,"Britain","Midsize Cars"
"805",2004,"jaguar","S-Type 4.2 Litre","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,98,12,"Britain","Midsize Cars"
"806",2004,"jaguar","S-Type R","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,18,98,12,"Britain","Midsize Cars"
"807",2004,"lexus","ES 330","Midsize Cars",3.3,"Automatic 5-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,27,21,96,15,"Japan","Midsize Cars"
"808",2004,"lexus","GS 300/GS 430","Midsize Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,100,15,"Japan","Midsize Cars"
"809",2004,"lexus","GS 300/GS 430","Midsize Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,100,15,"Japan","Midsize Cars"
"810",2004,"lincoln","LS","Midsize Cars",3,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,104,13,"USA","Midsize Cars"
"811",2004,"lincoln","LS","Midsize Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,21,104,13,"USA","Midsize Cars"
"812",2004,"lincoln","LS","Midsize Cars",3.9,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,18,104,13,"USA","Midsize Cars"
"813",2004,"lincoln","LS","Midsize Cars",3.9,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,104,13,"USA","Midsize Cars"
"814",2004,"mercedes-benz","E320","Midsize Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,97,14,"Germany","Midsize Cars"
"815",2004,"mercedes-benz","E320 4matic","Midsize Cars",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,19,97,14,"Germany","Midsize Cars"
"816",2004,"mercedes-benz","E500","Midsize Cars",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,97,14,"Germany","Midsize Cars"
"817",2004,"mercedes-benz","E500 4matic","Midsize Cars",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,19,16,97,14,"Germany","Midsize Cars"
"818",2004,"mercedes-benz","E55 AMG","Midsize Cars",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,97,14,"Germany","Midsize Cars"
"819",2004,"audi","A8 L","Large Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,107,15,"Germany","Large Cars"
"820",2004,"bmw","745i","Large Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,104,18,"Germany","Large Cars"
"821",2004,"bmw","745li","Large Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,105,18,"Germany","Large Cars"
"822",2004,"bmw","760li","Large Cars",6,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,105,18,"Germany","Large Cars"
